username,num_ratings,bitdepth,description,license,tags,url,preview-hq-ogg,avg_rating,channels,type,duration,experiment_url,samplerate,preview-hq-mp3,bitrate,id,name
uair01,3,16,Some machinery in a boiler room starting up and slowing down. Beautiful sounds when the cycle hits some resonating frequency.,http://creativecommons.org/licenses/by/3.0/,boiler drone echo hum machine melodic overtones resonance room spinning,https://www.freesound.org/people/uair01/sounds/86610/,https://www.freesound.org/data/previews/86/86610_717853-hq.ogg,4.333333333333335,2,wav,138.205170068,http://kyoto.let.vu.nl/~miltenburg/sounds/86610.mp3,44100.0,https://www.freesound.org/data/previews/86/86610_717853-hq.mp3,1411,86610,LS100752_boiler_room_spinning.WAV
LG,0,24,Series of recordings made of a dishwasher going through several routines. Good to use for industrial sounds. Sony PCM-D50,http://creativecommons.org/licenses/by/3.0/,dishwasher factory industrial machine mechanical pump water,https://www.freesound.org/people/LG/sounds/72099/,https://www.freesound.org/data/previews/72/72099_36188-hq.ogg,0.0,2,wav,58.0310204082,http://kyoto.let.vu.nl/~miltenburg/sounds/72099.mp3,44100.0,https://www.freesound.org/data/previews/72/72099_36188-hq.mp3,2117,72099,Machine 08.wav
JustinBW,2,24,"24/44 - The sound of the gristmill processing the corn, then the mill shutting down.",http://creativecommons.org/licenses/by/3.0/,meal corn flour grind farm industrial machine mill grist,https://www.freesound.org/people/JustinBW/sounds/70200/,https://www.freesound.org/data/previews/70/70200_1022651-hq.ogg,3.75,1,wav,56.8177626606,http://kyoto.let.vu.nl/~miltenburg/sounds/70200.mp3,44100.0,https://www.freesound.org/data/previews/70/70200_1022651-hq.mp3,1058,70200,Grist Mill Process Stop.wav
JustinBW,2,24,"24/44 - Recording of my washing machine, which is a GE. During the wash cycle.",http://creativecommons.org/licenses/by/3.0/,cycle industrial machine wash washing water,https://www.freesound.org/people/JustinBW/sounds/70167/,https://www.freesound.org/data/previews/70/70167_1022651-hq.ogg,3.0,2,wav,11.7025396825,http://kyoto.let.vu.nl/~miltenburg/sounds/70167.mp3,44100.0,https://www.freesound.org/data/previews/70/70167_1022651-hq.mp3,2117,70167,washing machine_wash3 cycle4.wav
JustinBW,0,24,"24/44 - Recording of my washing machine, which is a GE. During the wash cycle.",http://creativecommons.org/licenses/by/3.0/,cycle industrial machine wash washing water,https://www.freesound.org/people/JustinBW/sounds/70166/,https://www.freesound.org/data/previews/70/70166_1022651-hq.ogg,0.0,2,wav,9.08394557823,http://kyoto.let.vu.nl/~miltenburg/sounds/70166.mp3,44100.0,https://www.freesound.org/data/previews/70/70166_1022651-hq.mp3,2117,70166,washing machine_wash3 cycle3.wav
JustinBW,0,24,"24/44 - Recording of my washing machine, which is a GE. During the wash cycle.",http://creativecommons.org/licenses/by/3.0/,cycle industrial machine wash washing water,https://www.freesound.org/people/JustinBW/sounds/70165/,https://www.freesound.org/data/previews/70/70165_1022651-hq.ogg,0.0,2,wav,6.95049886621,http://kyoto.let.vu.nl/~miltenburg/sounds/70165.mp3,44100.0,https://www.freesound.org/data/previews/70/70165_1022651-hq.mp3,2117,70165,washing machine_wash3 cycle2 .wav
JustinBW,0,24,"24/44 - Recording of my washing machine, which is a GE. During the wash cycle.",http://creativecommons.org/licenses/by/3.0/,cycle industrial machine transition wash washing water,https://www.freesound.org/people/JustinBW/sounds/70164/,https://www.freesound.org/data/previews/70/70164_1022651-hq.ogg,0.0,2,wav,7.16392290249,http://kyoto.let.vu.nl/~miltenburg/sounds/70164.mp3,44100.0,https://www.freesound.org/data/previews/70/70164_1022651-hq.mp3,2117,70164,washing machine_wash3 cycle transition.wav
JustinBW,0,24,"24/44 - Recording of my washing machine, which is a GE. During the wash cycle.",http://creativecommons.org/licenses/by/3.0/,cycle industrial machine wash washing water,https://www.freesound.org/people/JustinBW/sounds/70163/,https://www.freesound.org/data/previews/70/70163_1022651-hq.ogg,0.0,2,wav,14.9054421769,http://kyoto.let.vu.nl/~miltenburg/sounds/70163.mp3,44100.0,https://www.freesound.org/data/previews/70/70163_1022651-hq.mp3,2117,70163,washing machine_wash3 cycle .wav
JustinBW,0,24,"24/44 - Recording of my washing machine, which is a GE. During the wash cycle.",http://creativecommons.org/licenses/by/3.0/,cycle industrial machine wash washing water,https://www.freesound.org/people/JustinBW/sounds/70162/,https://www.freesound.org/data/previews/70/70162_1022651-hq.ogg,0.0,2,wav,7.61505668934,http://kyoto.let.vu.nl/~miltenburg/sounds/70162.mp3,44100.0,https://www.freesound.org/data/previews/70/70162_1022651-hq.mp3,2117,70162,washing machine_wash2 cycle .wav
JustinBW,1,24,"24/44 - Recording of my washing machine, which is a GE. During the wash cycle.",http://creativecommons.org/licenses/by/3.0/,cycle industrial machine wash washing water,https://www.freesound.org/people/JustinBW/sounds/70161/,https://www.freesound.org/data/previews/70/70161_1022651-hq.ogg,5.0,2,wav,2.60700680272,http://kyoto.let.vu.nl/~miltenburg/sounds/70161.mp3,44100.0,https://www.freesound.org/data/previews/70/70161_1022651-hq.mp3,2117,70161,washing machine_wash cycle.wav
JustinBW,0,24,"24/44 - Recording of my washing machine, which is a GE. During the wash cycle.",http://creativecommons.org/licenses/by/3.0/,cycle industrial machine transition wash washing water,https://www.freesound.org/people/JustinBW/sounds/70160/,https://www.freesound.org/data/previews/70/70160_1022651-hq.ogg,0.0,2,wav,5.85199546485,http://kyoto.let.vu.nl/~miltenburg/sounds/70160.mp3,44100.0,https://www.freesound.org/data/previews/70/70160_1022651-hq.mp3,2117,70160,washing machine_wash cycle transition.wav
JustinBW,1,24,"24/44 - Recording of my washing machine, which is a GE. Transition between rinse and wash cycle.",http://creativecommons.org/licenses/by/3.0/,cycle industrial machine rinse transition washing water,https://www.freesound.org/people/JustinBW/sounds/70159/,https://www.freesound.org/data/previews/70/70159_1022651-hq.ogg,2.5,2,wav,13.5756689342,http://kyoto.let.vu.nl/~miltenburg/sounds/70159.mp3,44100.0,https://www.freesound.org/data/previews/70/70159_1022651-hq.mp3,2117,70159,washing machine_rinse cycle transition.wav
JustinBW,0,24,"24/44 - Recording of my washing machine, which is a GE. During the rinse cycle.",http://creativecommons.org/licenses/by/3.0/,cycle industrial machine rinse washing water,https://www.freesound.org/people/JustinBW/sounds/70158/,https://www.freesound.org/data/previews/70/70158_1022651-hq.ogg,0.0,2,wav,8.44721088435,http://kyoto.let.vu.nl/~miltenburg/sounds/70158.mp3,44100.0,https://www.freesound.org/data/previews/70/70158_1022651-hq.mp3,2117,70158,washing machine_rinse cycle 4.wav
lukaso,1,16,Slot machine sounds.,http://creativecommons.org/licenses/sampling+/1.0/,machine payoff slot start stop,https://www.freesound.org/people/lukaso/sounds/69709/,https://www.freesound.org/data/previews/69/69709_866625-hq.ogg,5.0,2,wav,1.38020408163,http://kyoto.let.vu.nl/~miltenburg/sounds/69709.mp3,44100.0,https://www.freesound.org/data/previews/69/69709_866625-hq.mp3,1411,69709,3.wav
joedeshon,4,16,"Walking through some heavy weedswith steady crickets in the background. Sticks breaking. Recorded at James A. Reed Wildlife Area in Lee's Summit, Missouri on August 27, 2009.",http://creativecommons.org/licenses/by/3.0/,foley crickets crunch footsteps grass steady sticks trail walk walking chirp weeds,https://www.freesound.org/people/joedeshon/sounds/78371/,https://www.freesound.org/data/previews/78/78371_1218676-hq.ogg,3.75,2,wav,50.480875,http://kyoto.let.vu.nl/~miltenburg/sounds/78371.mp3,48000.0,https://www.freesound.org/data/previews/78/78371_1218676-hq.mp3,1536,78371,walking_through_heavy_weeds_with_crickets.wav
joedeshon,1,16,"Walking on a wooden bridge with steady crickets and some water running in the background, version 2. Recorded at James A. Reed Wildlife Area in Lee's Summit, Missouri on August 27, 2009.",http://creativecommons.org/licenses/by/3.0/,foley chirp crickets crunch footsteps steady trail walk walking wood bridge wooden,https://www.freesound.org/people/joedeshon/sounds/78370/,https://www.freesound.org/data/previews/78/78370_1218676-hq.ogg,3.0,2,wav,53.6923125,http://kyoto.let.vu.nl/~miltenburg/sounds/78370.mp3,48000.0,https://www.freesound.org/data/previews/78/78370_1218676-hq.mp3,1536,78370,walking_on_a_wooden_bridge_02.wav
joedeshon,2,16,"Walking on a wooden bridge with steady crickets in the background, version 1. Recorded at James A. Reed Wildlife Area in Lee's Summit, Missouri on August 27, 2009.",http://creativecommons.org/licenses/by/3.0/,foley chirp crickets crunch footsteps steady trail walk walking wood bridge wooden,https://www.freesound.org/people/joedeshon/sounds/78369/,https://www.freesound.org/data/previews/78/78369_1218676-hq.ogg,4.0,2,wav,8.82575,http://kyoto.let.vu.nl/~miltenburg/sounds/78369.mp3,48000.0,https://www.freesound.org/data/previews/78/78369_1218676-hq.mp3,1536,78369,walking_on_a_wooden_bridge.wav
joedeshon,4,16,"Walking on a boat dock with steady crickets and some wind in the background. Boat dock creaking. Recorded at James A. Reed Wildlife Area in Lee's Summit, Missouri on August 27, 2009.",http://creativecommons.org/licenses/by/3.0/,foley chirp crickets dock footsteps steady walk boat walking,https://www.freesound.org/people/joedeshon/sounds/78368/,https://www.freesound.org/data/previews/78/78368_1218676-hq.ogg,4.25,2,wav,37.2186458333,http://kyoto.let.vu.nl/~miltenburg/sounds/78368.mp3,48000.0,https://www.freesound.org/data/previews/78/78368_1218676-hq.mp3,1536,78368,walking_on_a_boat_dock.wav
joedeshon,3,16,"Walking in gravel with steady crickets in the background, version 4. Recorded at James A. Reed Wildlife Area in Lee's Summit, Missouri on August 27, 2009.",http://creativecommons.org/licenses/by/3.0/,foley crunch footsteps gravel steady trail walk chirp walking crickets,https://www.freesound.org/people/joedeshon/sounds/78367/,https://www.freesound.org/data/previews/78/78367_1218676-hq.ogg,3.5,2,wav,220.954083333,http://kyoto.let.vu.nl/~miltenburg/sounds/78367.mp3,48000.0,https://www.freesound.org/data/previews/78/78367_1218676-hq.mp3,1536,78367,walking_in_gravel_with_crickets_04.wav
joedeshon,1,16,"Walking in gravel with steady crickets in the background, version 3. Recorded at James A. Reed Wildlife Area in Lee's Summit, Missouri on August 27, 2009.",http://creativecommons.org/licenses/by/3.0/,foley crickets crunch footsteps gravel steady trail walk chirp walking,https://www.freesound.org/people/joedeshon/sounds/78366/,https://www.freesound.org/data/previews/78/78366_1218676-hq.ogg,3.5,2,wav,130.296833333,http://kyoto.let.vu.nl/~miltenburg/sounds/78366.mp3,48000.0,https://www.freesound.org/data/previews/78/78366_1218676-hq.mp3,1536,78366,walking_in_gravel_with_crickets_03.wav
joedeshon,0,16,"Walking in gravel with steady crickets in the background, version 2. Recorded at James A. Reed Wildlife Area in Lee's Summit, Missouri on August 27, 2009.",http://creativecommons.org/licenses/by/3.0/,foley crickets crunch footsteps gravel steady trail walk chirp walking,https://www.freesound.org/people/joedeshon/sounds/78365/,https://www.freesound.org/data/previews/78/78365_1218676-hq.ogg,0.0,2,wav,62.9554166667,http://kyoto.let.vu.nl/~miltenburg/sounds/78365.mp3,48000.0,https://www.freesound.org/data/previews/78/78365_1218676-hq.mp3,1536,78365,walking_in_gravel_with_crickets_02.wav
joedeshon,1,16,"Walking in gravel with steady crickets in the background, version 1. Recorded at James A. Reed Wildlife Area in Lee's Summit, Missouri on August 27, 2009.",http://creativecommons.org/licenses/by/3.0/,foley crickets crunch footsteps gravel steady trail walk chirp walking,https://www.freesound.org/people/joedeshon/sounds/78364/,https://www.freesound.org/data/previews/78/78364_1218676-hq.ogg,5.0,2,wav,36.7875833333,http://kyoto.let.vu.nl/~miltenburg/sounds/78364.mp3,48000.0,https://www.freesound.org/data/previews/78/78364_1218676-hq.mp3,1536,78364,walking_in_gravel_with_crickets.wav
joedeshon,1,16,"Walking in grass with steady crickets in the background. Recorded at James A. Reed Wildlife Area in Lee's Summit, Missouri on August 27, 2009.",http://creativecommons.org/licenses/by/3.0/,foley crickets footsteps grass steady trail walking chirp walk,https://www.freesound.org/people/joedeshon/sounds/78363/,https://www.freesound.org/data/previews/78/78363_1218676-hq.ogg,1.0,2,wav,83.9279375,http://kyoto.let.vu.nl/~miltenburg/sounds/78363.mp3,48000.0,https://www.freesound.org/data/previews/78/78363_1218676-hq.mp3,1536,78363,walking_in_grass_with_crickets.wav
neix,2,16,Subway coming,http://creativecommons.org/licenses/by-nc/3.0/,machine subway train,https://www.freesound.org/people/neix/sounds/78237/,https://www.freesound.org/data/previews/78/78237_794959-hq.ogg,3.5,2,wav,22.7628117914,http://kyoto.let.vu.nl/~miltenburg/sounds/78237.mp3,44100.0,https://www.freesound.org/data/previews/78/78237_794959-hq.mp3,1411,78237,nxSample008.wav
deep into perspectives,0,16,Post apocalyptic spice for your sampler made by synthesis and vivid imagination.,http://creativecommons.org/licenses/by/3.0/,dark deep-pinto-persppectives drone electronica glitch noise pad texture,https://www.freesound.org/people/deep%20into%20perspectives/sounds/57285/,https://www.freesound.org/data/previews/57/57285_546044-hq.ogg,0.0,2,wav,10.0000226757,http://kyoto.let.vu.nl/~miltenburg/sounds/57285.mp3,44100.0,https://www.freesound.org/data/previews/57/57285_546044-hq.mp3,1411,57285,radiaton2.wav
Brotherprovisional,0,16,This is a short segment of audio generated by importing a non-audio file as raw audio data using Audacity.,http://creativecommons.org/licenses/by/3.0/,data glitch hit noise raw-data sample,https://www.freesound.org/people/Brotherprovisional/sounds/57160/,https://www.freesound.org/data/previews/57/57160_229160-hq.ogg,0.0,2,aiff,0.296054421769,http://kyoto.let.vu.nl/~miltenburg/sounds/57160.mp3,44100.0,https://www.freesound.org/data/previews/57/57160_229160-hq.mp3,1411,57160,Raw Data 4.aiff
Brotherprovisional,0,16,This is a short segment of audio generated by importing a non-audio file as raw audio data using Audacity.,http://creativecommons.org/licenses/by/3.0/,data glitch hit noise raw-data sample,https://www.freesound.org/people/Brotherprovisional/sounds/57158/,https://www.freesound.org/data/previews/57/57158_229160-hq.ogg,0.0,2,aiff,0.0497959183673,http://kyoto.let.vu.nl/~miltenburg/sounds/57158.mp3,44100.0,https://www.freesound.org/data/previews/57/57158_229160-hq.mp3,1412,57158,Raw Data 2.aiff
NoiseCollector,0,16,Suction cup pulled off upside down stainless steel pot recorded from the inside with laptop and USB microphone in the kitchen. Make percussive hits from it.,http://creativecommons.org/licenses/by/3.0/,dangerous foley kitchen percussion sounds,https://www.freesound.org/people/NoiseCollector/sounds/57041/,https://www.freesound.org/data/previews/57/57041_4948-hq.ogg,0.0,1,wav,0.998299319728,http://kyoto.let.vu.nl/~miltenburg/sounds/57041.mp3,44100.0,https://www.freesound.org/data/previews/57/57041_4948-hq.mp3,705,57041,suctionkickpot.wav
lonemonk,24,16,"May 17 2008: Typewriter Chatter. My favourite writing machine, the Olympia Report de Luxe Electric Typewriter; Early 80's model. I will eventually record all my other typewriters, and both printing presses. Gear: Zoom H2 w/Builtin mics (See pic). WAV: 44.1/16bit.",http://creativecommons.org/licenses/by/3.0/,environmental-sounds-research electric-typewriter machine mechanical noise office-sounds typewriter bell typing,https://www.freesound.org/people/lonemonk/sounds/53753/,https://www.freesound.org/data/previews/53/53753_230160-hq.ogg,4.041666666666665,2,wav,178.574512472,http://kyoto.let.vu.nl/~miltenburg/sounds/53753.mp3,44100.0,https://www.freesound.org/data/previews/53/53753_230160-hq.mp3,1411,53753,Olympia Electric Typewriter - May 17 2008.wav
digifishmusic,20,16,"Remix of Ploppy 1 to 4, with added bass for a more satisfying 'plop!' :)",http://creativecommons.org/licenses/by/3.0/,field-recording foley fx plop rock splash stereo throw water wet,https://www.freesound.org/people/digifishmusic/sounds/53764/,https://www.freesound.org/data/previews/53/53764_29541-hq.ogg,4.25,2,wav,1.95535147392,http://kyoto.let.vu.nl/~miltenburg/sounds/53764.mp3,44100.0,https://www.freesound.org/data/previews/53/53764_29541-hq.mp3,1411,53764,PloppyMix_2.wav
digifishmusic,24,16,Water + rock = plop! Recording chain: Rode NT4 (stereo mic) - Sound Devices MixPre (mic preamp) - Edirol R09 (digital recorder).,http://creativecommons.org/licenses/by/3.0/,field-recording foley fx plop rock splash stereo throw water wet,https://www.freesound.org/people/digifishmusic/sounds/53687/,https://www.freesound.org/data/previews/53/53687_29541-hq.ogg,4.291666666666665,2,wav,1.92653061224,http://kyoto.let.vu.nl/~miltenburg/sounds/53687.mp3,44100.0,https://www.freesound.org/data/previews/53/53687_29541-hq.mp3,1411,53687,Ploppy_4.wav
digifishmusic,17,16,Water + rock = plop! Recording chain: Rode NT4 (stereo mic) - Sound Devices MixPre (mic preamp) - Edirol R09 (digital recorder).,http://creativecommons.org/licenses/by/3.0/,field-recording foley fx plop rock splash stereo throw water wet,https://www.freesound.org/people/digifishmusic/sounds/53686/,https://www.freesound.org/data/previews/53/53686_29541-hq.ogg,4.38235294117647,2,wav,1.08299319728,http://kyoto.let.vu.nl/~miltenburg/sounds/53686.mp3,44100.0,https://www.freesound.org/data/previews/53/53686_29541-hq.mp3,1411,53686,Ploppy_3.wav
digifishmusic,4,16,Water + rock = plop! Recording chain: Rode NT4 (stereo mic) - Sound Devices MixPre (mic preamp) - Edirol R09 (digital recorder).,http://creativecommons.org/licenses/by/3.0/,rock splash stereo throw wet foley fx field-recording water plop,https://www.freesound.org/people/digifishmusic/sounds/53685/,https://www.freesound.org/data/previews/53/53685_29541-hq.ogg,4.25,2,wav,1.29074829932,http://kyoto.let.vu.nl/~miltenburg/sounds/53685.mp3,44100.0,https://www.freesound.org/data/previews/53/53685_29541-hq.mp3,1411,53685,Ploppy_2.wav
digifishmusic,12,16,"A fist-sized rock is thrown into an estuary. Recording chain: Rode NT4 (stereo mic) - Sound Devices MixPre (mic preamp) - Edirol R09 (digital recorder).

",http://creativecommons.org/licenses/by/3.0/,field-recording foley fx plop rock splash stereo throw water wet,https://www.freesound.org/people/digifishmusic/sounds/53684/,https://www.freesound.org/data/previews/53/53684_29541-hq.ogg,4.416666666666665,2,wav,1.49922902494,http://kyoto.let.vu.nl/~miltenburg/sounds/53684.mp3,44100.0,https://www.freesound.org/data/previews/53/53684_29541-hq.mp3,1411,53684,Ploppy_1.wav
ERH,5,16,"To be played loud to your granny when she has just dozed off in her rocking chair. Alternative use; chop up and use for glitches, noises, scratches, bleeps, radio sounds etc. ",http://creativecommons.org/licenses/by/3.0/,percussion processed electro loud radio bleep scratch glitch noise pain,https://www.freesound.org/people/ERH/sounds/28520/,https://www.freesound.org/data/previews/28/28520_215874-hq.ogg,2.7,2,wav,25.3090249433,http://kyoto.let.vu.nl/~miltenburg/sounds/28520.mp3,44100.0,https://www.freesound.org/data/previews/28/28520_215874-hq.mp3,1411,28520,noyz 13.wav
HerbertBoland,3,16,"A hand dryer in a restroom, somewhere in GB. Microphone is moving while recording making a chorusing effect.",http://creativecommons.org/licenses/by/3.0/,blower dryer machine restroom toilet wind,https://www.freesound.org/people/HerbertBoland/sounds/28235/,https://www.freesound.org/data/previews/28/28235_129090-hq.ogg,3.833333333333335,2,wav,14.8260770975,http://kyoto.let.vu.nl/~miltenburg/sounds/28235.mp3,44100.0,https://www.freesound.org/data/previews/28/28235_129090-hq.mp3,1411,28235,Blower1.wav
suonho,0,16,"This is part of a sound kit i've done in 2002 during a session testing Deconstructor from Tobybear, the basic version
was a simple drum-loop, sliced and processed with pitchshifting, panning, tremolo, delay, reverb, vocoder.. and all those cool onboard fx
Tweaking here and there the original sound was completely mangled..
i saved the work in 2 folders: 'deconstruction-set' contain the longer slices (meant to be used with a sampler), 'deconstruction-kit' collects the smallest slices (to be used in a drum machine)
",http://creativecommons.org/licenses/by/3.0/,cuts digital drum-kit fx glitch noise slices soundeffect,https://www.freesound.org/people/suonho/sounds/25243/,https://www.freesound.org/data/previews/25/25243_308-hq.ogg,0.0,2,wav,0.189591836735,http://kyoto.let.vu.nl/~miltenburg/sounds/25243.mp3,44100.0,https://www.freesound.org/data/previews/25/25243_308-hq.mp3,1411,25243,deconstruction-kit_snare2.wav
keston,1,24,"First I ascended two flights, turned around and descended four. I then opened the door to the outside alley and parking lot, where I was greeted with post-rainfall, nighttime, city ambiance. I crossed the street to my bike where two workers packed up their tools in their van. Recorded in stereo with a Shure VP88. <a href=""http://audiocookbook.org/foley/up-the-apples-and-pears/"" rel=""nofollow"">http://audiocookbook.org/foley/up-the-apples-and-pears/</a>",http://creativecommons.org/licenses/by-nc/3.0/,rain city foley ambiance hallway footsteps stairs,https://www.freesound.org/people/keston/sounds/61803/,https://www.freesound.org/data/previews/61/61803_107194-hq.ogg,3.5,2,wav,143.805229167,http://kyoto.let.vu.nl/~miltenburg/sounds/61803.mp3,48000.0,https://www.freesound.org/data/previews/61/61803_107194-hq.mp3,2304,61803,Up_the_Apples_and_Pears.wav
Diex,5,16,This are excerpt taken from my job (I'm an editor for a TV channel). Mostly are mistakes or noises cuted off from the final program cut. Minimun lenght is a PAL frame 1.e. 20ms.,http://creativecommons.org/licenses/sampling+/1.0/,avid glitch human natural noise raw tv voice,https://www.freesound.org/people/Diex/sounds/20834/,https://www.freesound.org/data/previews/20/20834_5802-hq.ogg,3.1,1,wav,0.0400907029478,http://kyoto.let.vu.nl/~miltenburg/sounds/20834.mp3,44100.0,https://www.freesound.org/data/previews/20/20834_5802-hq.mp3,705,20834,B03_7.wav
Diex,1,16,This are excerpt taken from my job (I'm an editor for a TV channel). Mostly are mistakes or noises cuted off from the final program cut. Minimun lenght is a PAL frame 1.e. 20ms.,http://creativecommons.org/licenses/sampling+/1.0/,avid glitch human natural noise raw tv voice,https://www.freesound.org/people/Diex/sounds/20831/,https://www.freesound.org/data/previews/20/20831_5802-hq.ogg,3.0,1,wav,0.0800907029478,http://kyoto.let.vu.nl/~miltenburg/sounds/20831.mp3,44100.0,https://www.freesound.org/data/previews/20/20831_5802-hq.mp3,705,20831,B03_3.wav
Diex,1,16,This are excerpt taken from my job (I'm an editor for a TV channel). Mostly are mistakes or noises cuted off from the final program cut. Minimun lenght is a PAL frame 1.e. 20ms.,http://creativecommons.org/licenses/sampling+/1.0/,avid glitch human natural noise raw tv voice,https://www.freesound.org/people/Diex/sounds/20828/,https://www.freesound.org/data/previews/20/20828_5802-hq.ogg,3.0,1,wav,0.0800907029478,http://kyoto.let.vu.nl/~miltenburg/sounds/20828.mp3,44100.0,https://www.freesound.org/data/previews/20/20828_5802-hq.mp3,705,20828,B03_18.wav
Diex,2,16,This are excerpt taken from my job (I'm an editor for a TV channel). Mostly are mistakes or noises cuted off from the final program cut. Minimun lenght is a PAL frame 1.e. 20ms.,http://creativecommons.org/licenses/sampling+/1.0/,avid glitch human natural noise raw tv voice,https://www.freesound.org/people/Diex/sounds/20827/,https://www.freesound.org/data/previews/20/20827_5802-hq.ogg,4.5,1,wav,0.0800907029478,http://kyoto.let.vu.nl/~miltenburg/sounds/20827.mp3,44100.0,https://www.freesound.org/data/previews/20/20827_5802-hq.mp3,705,20827,B03_17.wav
Diex,2,16,This are excerpt taken from my job (I'm an editor for a TV channel). Mostly are mistakes or noises cuted off from the final program cut. Minimun lenght is a PAL frame 1.e. 20ms.,http://creativecommons.org/licenses/sampling+/1.0/,avid glitch human natural noise raw tv voice,https://www.freesound.org/people/Diex/sounds/20826/,https://www.freesound.org/data/previews/20/20826_5802-hq.ogg,1.75,1,wav,0.360090702948,http://kyoto.let.vu.nl/~miltenburg/sounds/20826.mp3,44100.0,https://www.freesound.org/data/previews/20/20826_5802-hq.mp3,705,20826,B03_16.wav
Diex,1,16,This are excerpt taken from my job (I'm an editor for a TV channel). Mostly are mistakes or noises cuted off from the final program cut. Minimun lenght is a PAL frame 1.e. 20ms.,http://creativecommons.org/licenses/sampling+/1.0/,avid glitch human natural noise raw tv voice,https://www.freesound.org/people/Diex/sounds/20825/,https://www.freesound.org/data/previews/20/20825_5802-hq.ogg,0.0,1,wav,0.520090702948,http://kyoto.let.vu.nl/~miltenburg/sounds/20825.mp3,44100.0,https://www.freesound.org/data/previews/20/20825_5802-hq.mp3,705,20825,B03_15.wav
Diex,0,16,This are excerpt taken from my job (I'm an editor for a TV channel). Mostly are mistakes or noises cuted off from the final program cut. Minimun lenght is a PAL frame 1.e. 20ms.,http://creativecommons.org/licenses/sampling+/1.0/,avid glitch human natural noise raw tv voice,https://www.freesound.org/people/Diex/sounds/20824/,https://www.freesound.org/data/previews/20/20824_5802-hq.ogg,0.0,1,wav,0.240090702948,http://kyoto.let.vu.nl/~miltenburg/sounds/20824.mp3,44100.0,https://www.freesound.org/data/previews/20/20824_5802-hq.mp3,705,20824,B03_14.wav
Diex,1,16,This are excerpt taken from my job (I'm an editor for a TV channel). Mostly are mistakes or noises cuted off from the final program cut. Minimun lenght is a PAL frame 1.e. 20ms.,http://creativecommons.org/licenses/sampling+/1.0/,avid glitch human natural noise raw tv voice,https://www.freesound.org/people/Diex/sounds/20823/,https://www.freesound.org/data/previews/20/20823_5802-hq.ogg,1.5,1,wav,0.360090702948,http://kyoto.let.vu.nl/~miltenburg/sounds/20823.mp3,44100.0,https://www.freesound.org/data/previews/20/20823_5802-hq.mp3,705,20823,B03_13.wav
Diex,1,16,This are excerpt taken from my job (I'm an editor for a TV channel). Mostly are mistakes or noises cuted off from the final program cut. Minimun lenght is a PAL frame 1.e. 20ms.,http://creativecommons.org/licenses/sampling+/1.0/,avid glitch human natural noise raw tv voice,https://www.freesound.org/people/Diex/sounds/20822/,https://www.freesound.org/data/previews/20/20822_5802-hq.ogg,1.5,1,wav,0.240090702948,http://kyoto.let.vu.nl/~miltenburg/sounds/20822.mp3,44100.0,https://www.freesound.org/data/previews/20/20822_5802-hq.mp3,705,20822,B03_12.wav
Diex,0,16,This are excerpt taken from my job (I'm an editor for a TV channel). Mostly are mistakes or noises cuted off from the final program cut. Minimun lenght is a PAL frame 1.e. 20ms.,http://creativecommons.org/licenses/sampling+/1.0/,avid glitch human natural noise raw tv voice,https://www.freesound.org/people/Diex/sounds/20821/,https://www.freesound.org/data/previews/20/20821_5802-hq.ogg,0.0,1,wav,0.0800907029478,http://kyoto.let.vu.nl/~miltenburg/sounds/20821.mp3,44100.0,https://www.freesound.org/data/previews/20/20821_5802-hq.mp3,705,20821,B03_11.wav
Diex,1,16,This are excerpt taken from my job (I'm an editor for a TV channel). Mostly are mistakes or noises cuted off from the final program cut. Minimun lenght is a PAL frame 1.e. 20ms.,http://creativecommons.org/licenses/sampling+/1.0/,avid glitch human natural noise raw tv voice,https://www.freesound.org/people/Diex/sounds/20820/,https://www.freesound.org/data/previews/20/20820_5802-hq.ogg,4.0,1,wav,0.160090702948,http://kyoto.let.vu.nl/~miltenburg/sounds/20820.mp3,44100.0,https://www.freesound.org/data/previews/20/20820_5802-hq.mp3,705,20820,B03_10.wav
Diex,1,16,This are excerpt taken from my job (I'm an editor for a TV channel). Mostly are mistakes or noises cuted off from the final program cut. Minimun lenght is a PAL frame 1.e. 20ms.,http://creativecommons.org/licenses/sampling+/1.0/,avid glitch human natural noise raw tv voice,https://www.freesound.org/people/Diex/sounds/20819/,https://www.freesound.org/data/previews/20/20819_5802-hq.ogg,5.0,1,wav,0.160090702948,http://kyoto.let.vu.nl/~miltenburg/sounds/20819.mp3,44100.0,https://www.freesound.org/data/previews/20/20819_5802-hq.mp3,705,20819,B03_02.wav
Diex,1,16,This are excerpt taken from my job (I'm an editor for a TV channel). Mostly are mistakes or noises cuted off from the final program cut. Minimun lenght is a PAL frame 1.e. 20ms.,http://creativecommons.org/licenses/sampling+/1.0/,avid glitch human natural noise raw tv voice,https://www.freesound.org/people/Diex/sounds/20818/,https://www.freesound.org/data/previews/20/20818_5802-hq.ogg,3.0,1,wav,0.240090702948,http://kyoto.let.vu.nl/~miltenburg/sounds/20818.mp3,44100.0,https://www.freesound.org/data/previews/20/20818_5802-hq.mp3,705,20818,B03.wav
